doc_id,source_file,block_id,original_block_type,new_block_type,caption_text,cleanup_action,caption_cleanup_rule_id,caption_cleanup_reason,confidence,protected_hit,signoff_label,nearby_preview,safe_to_demote
doc_0437,doc_0437.pdf,p1_b0014,table_caption,paragraph,Table 1. E.,demote_to_paragraph,phase5d3_broken_organism_or_abbreviation_prefix,Sign-off safe_to_demote and nearby text strongly indicates split organism/abbreviation.,high,false,safe_to_demote,"paragraph: Bacterial strains, media, and growth conditions. Bacterial strains and plasmids used in this study are shown in | paragraph: coli strains were grown in LB medium (23) for general cloning and maintenance and in the fol- lowing media for sugar utilization experiments: M9 (23) supplemented Published ahead ...",true
doc_0443,doc_0443.pdf,p2_b0026,table_caption,table_caption,Supplementary Table 1. All the sequences except those from E.,skip_descriptive_caption,,Caption has semantic/descriptive content.,medium,false,safe_to_demote,"paragraph: Plasmid construction and strain culturing Plasmids used in this experiment were constructed by the same method: First, target genes were amplified by PCR from source strain. Secon... | paragraph: coli were synthesized after optimizing codons by GeneWiz, and all the recombinant plasmid were transformed to their competent E. coli cells by standard CaCl2-glycerol method.",true
doc_0444,doc_0444.pdf,p4_b0051,figure_caption,figure_caption,Fig. 2. NOR.,skip_uncertain,,Sign-off label is uncertain.,medium,false,uncertain,"paragraph: During the last decades, the concept of early nutrition has gained increasing interest. Currently, many studies and international projects are attempting to elucidate the role of ... | paragraph: Exploration time (s) of familiar and novel object of both experimental groups at young (A) and adult age (B) during the test phase that lasted 5 min. Data are represented as mean±...",false
doc_0448,doc_0448.pdf,p9_b0050,figure_caption,figure_caption,Fig. S3. 3.,skip_eval_only_noise,,Sign-off label is eval_only_noise.,medium,false,eval_only_noise,"paragraph: DMs of 3ʹ-SL-M vs HFD were enriched to 78 pathways, of which five were significant (P < 0.05). The top 20 pathways, including 43 metabolites, mainly involved amino acid metabolism... | paragraph: 7. Analysis of intestinal microflora in colonic contents Compared with the HFD group, the intestinal microflora α diversity of the SA-M and 3′-SL-M groups did not change after the...",false
doc_0457,doc_0457.pdf,p2_b0020,figure_caption,figure_caption,Fig. 2.,skip_eval_only_noise,,Sign-off label is eval_only_noise.,high,false,eval_only_noise,"paragraph: Acetate activation pathways in E. coli. AckA, acetate kinase; Acs, AMP-forming acetyl-CoA synthetase; PDHC, pyruvate dehydrogenase complex, Pta, phosphotransacetylase; TCA, tricar... | paragraph: SdhX regulates ackA gene expression at the posttranscriptional level. (A) Screening of the sRNA library with the PBAD-ackA-lacZ fusion in a ΔsdhX background (FDM1701). Cells were ...",false
doc_0457,doc_0457.pdf,p3_b0034,figure_caption,figure_caption,Fig. 3.,skip_eval_only_noise,,Sign-off label is eval_only_noise.,high,false,eval_only_noise,"paragraph: Therefore, a promoter capable of expressing pta is present in the 3′ end of the ackA ORF (SI Appendix, Fig. S4B), consistent with previous reports (18, 24). A transcript initiatin... | paragraph: SdhX enhances discoordinate expression within the ackA-pta op- eron. (A, Left) A scheme of ackA-pta (red), pta (green), and ackA (blue) transcripts derived from the ackA promoter ...",false
doc_0462,doc_0462.pdf,p5_b0053,table_caption,table_caption,Table 1 (continued),skip_eval_only_noise,,Sign-off label is eval_only_noise.,medium,false,eval_only_noise,"paragraph: Vibrio sp. 5.5 (20 b) 57.5 (Takakura et al., (continued on next page) | paragraph: Source Km [mM] kcat/Km [s−1 mM−1]",false
doc_0462,doc_0462.pdf,p6_b0065,figure_caption,paragraph,Fig 4. The C.,demote_to_paragraph,phase5d3_article_plus_single_letter_fragment,Sign-off safe_to_demote and nearby text supports organism/name continuation fragment.,high,false,safe_to_demote,"paragraph: Iwatani et al., 2009; Kakuta et al., 2008; Ni et al., 2007; Schmölzer et al., 2015) adopt a GT-B fold. Glycosyltransferases of this fold family generally lack the Asp-Xxx-Asp moti... | paragraph: jejuni GT42 SiaTs are functional tetramers in solution (Chiu et al., 2007, Chiu et al., 2004). Their oligomerization is however not essential for catalytic ac tivity of the indivi...",true
doc_0462,doc_0462.pdf,p15_b0225,table_caption,table_caption,Table 6. The SiaC from E.,skip_keep_as_caption,,Sign-off label is keep_as_caption.,low,false,keep_as_caption,"paragraph: Characteristics of SiaCs are summarized in | paragraph: coli KI-M12 (EcSiaC) shows the highest specific activity (487 U/mg protein). The enzyme’s kcat is 422 s-1 (Komaki et al., 1997). EcSiaC also shows highest affinities for the subst...",false
doc_0463,doc_0463.pdf,p6_b0068,table_caption,table_caption,Table 1. 3.,skip_eval_only_noise,,Sign-off label is eval_only_noise.,medium,false,eval_only_noise,"paragraph: Currently, 2′-FL has been widely studied due to its simple structure and high content in HMOs. In addition, 42 types of HMO structures have been used in microbial system productio... | paragraph: 1. Engineered E. coli Routes. 3.1.1. The Engineered E. coli Production of 2′-FL. There are three main elements in the production of 2′-FL: lactose transport in cells, over- expres...",false
doc_0468,doc_0468.pdf,p4_b0046,figure_caption,figure_caption,Figure 1. Examples of bacterial growth curves are presented in Supplementary Figure S1.,skip_eval_only_noise,,Sign-off label is eval_only_noise.,medium,false,eval_only_noise,"paragraph: The bacterial growth with various carbon sources, including growth media without added carbohydrates, is displayed as a heat map in | paragraph: The amount of growth that was associated with medium components, other than added carbohydrates, was similar among all bifidobacterial strains. Slightly more variation was observe...",false
doc_0473,doc_0473.pdf,p9_b0047,figure_caption,figure_caption,Figure 5 Continued,skip_eval_only_noise,,Sign-off label is eval_only_noise.,medium,false,eval_only_noise,"figure_caption: Figure 5. Pearson correlations between total volume of brain white matter, total volume of brain and total brain weight and brain metabolites between the groups at TE 270 ms (**P ... | paragraph: We greatly acknowledge Dr. Chao Suo from Brain & Mental Health laboratory, Monash University for his advice in MRS acquisitions and data analysis; Mr. Richard McIntryre from Monas...",false
doc_0481,doc_0481.pdf,p9_b0091,table_caption,table_caption,Table 1. Secondary endpoints.,skip_keep_as_caption,,Sign-off label is keep_as_caption.,medium,false,keep_as_caption,"paragraph: Levodopa equivalent daily dose −15.7 (± 13.6) −13.8 (± 16.4) −12 (± 19) −21.5 to −10 −20.9 to −6.7 −20.1 to −4 −25 (± 20.6) −20 (± 22) −26.8 (± 22.2) −33.7 to −16.3 −29.5 to −10.4... | paragraph: Changes in clinical parameters LEED, MDS-UPRDS III, PANDA and olfactory score after 3 and 6 months of supplementation. a One way ANOVA; b Kruskal–Wallis test.",false
doc_0484,doc_0484.pdf,p6_b0064,figure_caption,figure_caption,Figure 2. Cont.,skip_eval_only_noise,,Sign-off label is eval_only_noise.,medium,false,eval_only_noise,"paragraph: The inoculum from Donor III differed from that of the other two donors, harbouring Lactobacillus gasserii/johnsonii, Ligilactobacillus salivarius, and Limosilactobacillus vaginali... | paragraph: 7 of 18 croorganisms 2023, 11, x FOR PEER REVIEW 8 o",false
doc_0484,doc_0484.pdf,p9_b0082,table_caption,table_caption,Supplementary Table S2: 16S rRNA amplicon sequencing.,skip_uncertain,,Sign-off label is uncertain.,medium,false,uncertain,"paragraph: 9 of 18 simulation, the relative abundance of Veillonella dispar was higher when B. infantis Bi-26 was not added. In the simulation with Donor II with B. infantis Bi-26, the relat... | paragraph: Microorganisms 2023, 11, x FOR PEER REVIEW 10 of 20",false
doc_0484,doc_0484.pdf,p9_b0085,figure_caption,figure_caption,Figure 4. Cont.,skip_eval_only_noise,,Sign-off label is eval_only_noise.,medium,false,eval_only_noise,"title: # infantis Bi‐26, the relative abundance of B. longum/breve rose with 2′‐FL and 3‐FL, and Bac‐ teroides fragilis decreased compared with control. In the simulation with Donor II w... | paragraph: 10 of 18 Microorganisms 2023, 11, x FOR PEER REVIEW 11 of 20",false
doc_0490,doc_0490.pdf,p2_b0023,table_caption,table_caption,Table 1.,skip_keep_as_caption,,Sign-off label is keep_as_caption.,high,false,keep_as_caption,"paragraph: Evaluation of molecular docking of 2’-FL, 6’-SL, and LAT with TLR4- MD2 Molecular docking was used to analyze the binding efficiency of 2’- FL, 6’-SL, and a negative standard, LAT... | paragraph: Primer sequences.",false
doc_0494,doc_0494.pdf,p5_b0043,figure_caption,figure_caption,Fig. 3. (continued).,skip_eval_only_noise,,Sign-off label is eval_only_noise.,medium,false,eval_only_noise,"figure_caption: Fig. 3. Mass spectrum of the product synthesized by His6-Tp α 2FT with Galβ1–3GlcNAcβ1–3Galβ1–4Glc (a); Galβ1–3GalNAcβProN3 (b), Galβ1–3GalNAcβProN3 (c), Galβ1–3GlcNAc α ProN3 (d)... | paragraph: purification of proteins were analyzed using 12% sodium dodecyl sul fate–polyacrylamide gel electrophoresis (SDS-PAGE) and stained with Coomassie Brilliant Blue. 2.3. One-pot mult...",false
doc_0494,doc_0494.pdf,p6_b0045,figure_caption,figure_caption,Fig. 3. (continued).,skip_eval_only_noise,,Sign-off label is eval_only_noise.,medium,false,eval_only_noise,"paragraph: purification of proteins were analyzed using 12% sodium dodecyl sul fate–polyacrylamide gel electrophoresis (SDS-PAGE) and stained with Coomassie Brilliant Blue. 2.3. One-pot mult... | paragraph: 10 mM lacto-N-tetraose (LNT), 6 μL of purified enzyme His6-Tp2FT, 1 μL of 10 mM MgCl2, 1 μL of 10 mM Tris-HCl was incubated at same pH (8.0) and different temperatures (15°C, 20°C...",false
doc_0496,doc_0496.pdf,p6_b0073,figure_caption,figure_caption,Figure 4. continued,skip_eval_only_noise,,Sign-off label is eval_only_noise.,medium,false,eval_only_noise,paragraph: The color scale from blue (low) to orange (high) represents the FPKM values measured during jujube fruit development. | paragraph: performed on the 12 genes associated with the triterpenoid synthesis (Figure S4).,false
doc_0509,doc_0509.pdf,p6_b0061,table_caption,table_caption,Table S1).,skip_uncertain,,Sign-off label is uncertain.,medium,false,uncertain,"paragraph: Three different but compatible vectors were trans- formed in one strain to optimize the gene expression of these four enzymes. To enable the timely conversion and reinforcement of... | paragraph: As shown in Fig. 5, the titers of LNT II and DCW of all the 24 engineered strains were measured and compared.",false
doc_0509,doc_0509.pdf,p10_b0101,table_caption,table_caption,Table S1. Engineered E.,skip_uncertain,,Sign-off label is uncertain.,medium,false,uncertain,paragraph: Additional file 1: | paragraph: coli strains and constructed plasmids used in this study. Table S2. Primers used in this study. Table S3.,false
doc_0510,doc_0510.pdf,p3_b0032,table_caption,paragraph,Table 1. E.,demote_to_paragraph,phase5d3_broken_organism_or_abbreviation_prefix,Sign-off safe_to_demote and nearby text strongly indicates split organism/abbreviation.,high,false,safe_to_demote,"paragraph: The supernatant filtrated through 0.22 μm membrane was subjected to a Rezex ROA-Organic Acid H+ column (Phenomenex Inc., CA, USA) and a refractive index detector for analysis at 5... | paragraph: coli Strains and Plasmids Used in this Study strains or source strains DH5α F−, φ80d, lacZΔM15, endA1, recA1, hsdR17 (rK−mK−), supE44, thi-1, gyrA96, relA1, Δ (lacZYAargF)U169 Inv...",true
doc_0512,doc_0512.pdf,p2_b0021,table_caption,paragraph,Table S1. The E.,demote_to_paragraph,phase5d3_broken_organism_or_abbreviation_prefix,Sign-off safe_to_demote and nearby text strongly indicates split organism/abbreviation.,high,false,safe_to_demote,paragraph: Construction of Recombinant Plasmids and Strains. The E. coli strains used in this work are summarized in | paragraph: coli DH5α host strain was applied for gene cloning and plasmid reconstruction. The E. coli BL21(DE3) host strain was applied for the construction of the metabolically engineered s...,true
doc_0515,doc_0515.pdf,p2_b0028,table_caption,table_caption,Table S2. 2.,skip_eval_only_noise,,Sign-off label is eval_only_noise.,medium,false,eval_only_noise,"paragraph: INTEGRATE was used for genome integration. Besides pSL1765- VUQBC, which was constructed at General Biology (Chuzhou, China), other pSL1765 plasmids containing N32-specific sequen... | paragraph: 3. Fed-Batch Fermentation. A batch-feeding experiment in a 5 L fermentor was conducted as previously reported.31 In this study, we optimized the formulation of the feeding solutio...",false
doc_0516,doc_0516.pdf,p6_b0066,table_caption,table_caption,Table 1. 3.,skip_eval_only_noise,,Sign-off label is eval_only_noise.,medium,false,eval_only_noise,"paragraph: Currently, 2′-FL has been widely studied due to its simple structure and high content in HMOs. In addition, 42 types of HMO structures have been used in microbial system productio... | paragraph: 1. Engineered E. coli Routes. 3.1.1. The Engineered E. coli Production of 2′-FL. There are three main elements in the production of 2′-FL: lactose transport in cells, over- expres...",false
doc_0518,doc_0518.pdf,p3_b0029,table_caption,paragraph,Table 1. E.,demote_to_paragraph,phase5d3_broken_organism_or_abbreviation_prefix,Sign-off safe_to_demote and nearby text strongly indicates split organism/abbreviation.,high,false,safe_to_demote,"paragraph: Bacterial strains and plasmids used in this study were listed in | paragraph: coli XL1-Blue (Stratagene) was used for plasmid construction. E. coli ATCC 31884 (Tribe, 1987) and QH4 (Huang et al., 2013) strains were starting strains for development of produc...",true
doc_0533,doc_0533.pdf,p2_b0016,table_caption,paragraph,Table S1. E.,demote_to_paragraph,phase5d3_broken_organism_or_abbreviation_prefix,Sign-off safe_to_demote and nearby text strongly indicates split organism/abbreviation.,high,false,safe_to_demote,"paragraph: Bacterial Strains, Media, and Culture Conditions. The bacterial strains used in this study are listed in | paragraph: coli DH5α was used as a host for recombinant DNA manipulation and plasmid construction. E. coli BL21(DE3) and derived strains were used for LNT II production. All strains were gro...",true
doc_0576,doc_0576.pdf,p4_b0031,figure_caption,figure_caption,Fig. 1.,skip_eval_only_noise,,Sign-off label is eval_only_noise.,high,false,eval_only_noise,paragraph: SE OSC | paragraph: Amino Acid Alignment of the Putative Squalene Epoxidases (SE) and Oxidosqualene Cyclases (OSC).,false
doc_0576,doc_0576.pdf,p5_b0041,figure_caption,figure_caption,Fig. 2.,skip_eval_only_noise,,Sign-off label is eval_only_noise.,high,false,eval_only_noise,subsection_heading: ### B | paragraph: GC Traces of Hexane-Extract Obtained by Incubating Squalene with Cell-Free Homogenates from E. coli Having Putative SE (B) and Lacking This Gene (A).,false
doc_0576,doc_0576.pdf,p5_b0047,figure_caption,figure_caption,Fig. 3.,skip_eval_only_noise,,Sign-off label is eval_only_noise.,high,false,eval_only_noise,"paragraph: FID Response Retention time (min) | paragraph: Gas Chromatograms of Hexane-Extracts from Incubation Mixtures of 2,3-Oxidosqualenes with the SHC from A. acidocal- darius.",false
doc_0576,doc_0576.pdf,p6_b0059,figure_caption,figure_caption,Fig. 4.,skip_eval_only_noise,,Sign-off label is eval_only_noise.,high,false,eval_only_noise,"paragraph: Retention time (min) | paragraph: GC Profiles of the Hexane-Extract Obtained by Incubating a Racemic Mixture of (3R,S)-2,3-Oxidosqualene with Cell-Free Extracts, Which Were Obtained from Grown E. coli Having the P...",false
doc_0576,doc_0576.pdf,p6_b0065,figure_caption,figure_caption,Fig. 5.,skip_eval_only_noise,,Sign-off label is eval_only_noise.,high,false,eval_only_noise,"subsection_heading: ### B | paragraph: EI-MS of Authentic Lanosterol (A) and the Enzymatic Product (B) Obtained by Incubating a Racemic Mixture of (3R,S)- 2,3-Oxidosqualene with the Putative OSC.",false
doc_0600,doc_0600.pdf,p3_b0034,figure_caption,figure_caption,Figure 2. Isolation of the E.,skip_keep_as_caption,,Sign-off label is keep_as_caption.,low,false,keep_as_caption,"paragraph: The plasmids used for protein expression were kanamycin-resistant with the exception of the plasmid encod- ing GSTA1, which carried an ampicillin resistance cassette. The 6 protei... | paragraph: coli partner of hHsp70 and assessment of their interaction. (a) SDS-PAGE of the purified fraction containing the human Hsp70 (indicated by a single star) co-purified with a 35 kDa...",false
doc_0613,doc_0613.pdf,p8_b0091,table_caption,table_caption,Table 1. cont.,skip_eval_only_noise,,Sign-off label is eval_only_noise.,medium,false,eval_only_noise,paragraph: Peptide and amino acid transport Amino acid and peptide transport systems were also affected by bile. A gene cluster encoding an ABC oligopeptide transport system was clearly down... | paragraph: Family [domain]* Ratio PD Ratio Td Unknown LCABL_02380 CpsH 1.85 (m) 0.78 LCABL_08850 2.73 LCABL_10560 YvlB 11.05 LCABL_10570 12.34 LCABL_10580 Predicted membrane protein 29.55 LC...,false
doc_0613,doc_0613.pdf,p10_b0114,table_caption,table_caption,Table 2. cont.,skip_eval_only_noise,,Sign-off label is eval_only_noise.,medium,false,eval_only_noise,"paragraph: Among them, it is worth noting the strong induction of the expression of a putative multidrug ABC transporter encoded by genes LCABL_20970 and LCABL_20980, and of a transcriptiona... | paragraph: Family [domain]",false
doc_0617,doc_0617.pdf,p8_b0096,figure_caption,figure_caption,Figure 5. Cont.,skip_eval_only_noise,,Sign-off label is eval_only_noise.,medium,false,eval_only_noise,"paragraph: Agronomy 2024, 14, x FOR PEER REVIEW 9 of 15 | paragraph: 9 of 14 Figure 5. Deconvoluted peaks of C1 spectra for rice straw samples: (a) RS; (b) BM-RS; (c) A-RS; (d)",false
doc_0617,doc_0617.pdf,p12_b0127,table_caption,table_caption,Table 2. Cont.,skip_eval_only_noise,,Sign-off label is eval_only_noise.,medium,false,eval_only_noise,paragraph: 12 of 14 | subsection_heading: ### Biomass Type,false
doc_0631,doc_0631.pdf,p3_b0021,table_caption,table_caption,Table S2. 2.,skip_eval_only_noise,,Sign-off label is eval_only_noise.,medium,false,eval_only_noise,"paragraph: The mice were exposed to cold stimulation at 4 ◦C for 6 h. After that, the rectal temperature was measured using a digital electronic ther mometer. The surface body temperature wa... | paragraph: 8. 16S rRNA sequencing and data analysis The DNAs from feces were extracted using the E.Z.N.A.® soil kit.",false
doc_0641,doc_0641.pdf,p12_b0121,table_caption,table_caption,Table 3 (continued),skip_eval_only_noise,,Sign-off label is eval_only_noise.,medium,false,eval_only_noise,"paragraph: Tamura et al., 2018). A recent study unveiled a robust network of transcriptional activators (bHLH, homodomain factor) and repressors (DNA-binding with one finger, DOF-type TF) th... | paragraph: P450 GenBank ID CYP716A265 MG708187 CYP716A266 MG708188 CYP716A297 OQ107248 Oleanolic acid C-16 oxidation CYP716AL1 AEX07773 Catharanthus roseus Multifunctional C-28 oxidation CYP...",false
doc_0641,doc_0641.pdf,p22_b0197,table_caption,table_caption,Table 8 (continued),skip_eval_only_noise,,Sign-off label is eval_only_noise.,medium,false,eval_only_noise,"paragraph: Recently, a combinatorial metabolic engineering approach utilizing multiple strategies such as increasing precursor supply (cytosolic acetyl- CoA pool), overexpression of triterpe... | paragraph: Engineering strategy Effect on triterpenoid production Heterologous host • Endoplasmic reticulum expansion by disruption of the phosphatidic acid phosphatase-encoding PAH1 through...",false
doc_0661,doc_0661.pdf,p2_b0017,table_caption,paragraph,Table S1. E.,demote_to_paragraph,phase5d3_broken_organism_or_abbreviation_prefix,Sign-off safe_to_demote and nearby text strongly indicates split organism/abbreviation.,high,false,safe_to_demote,"paragraph: Strains, Media, and Growth Conditions. E. coli DH5α (supE44 ΔlacU169 (φ80lacZΔM15) hsdR17 recA1 endA1 gyrA96 thi-1 relA1) was used for general plasmid construction and propagation... | paragraph: coli cells were grown at 37 °C in a Luria−Bertani (LB) medium, and 100 μg/mL ampicillin was supplemented when necessary.28 Yeast cells were grown generally at 30 °C in a YPD mediu...",true
doc_0671,doc_0671.pdf,p3_b0027,table_caption,paragraph,Table 1. E.,demote_to_paragraph,phase5d3_broken_organism_or_abbreviation_prefix,Sign-off safe_to_demote and nearby text strongly indicates split organism/abbreviation.,high,false,safe_to_demote,"paragraph: Escherichia coli JM109 was used for constructing recombinant plasmids. S. cerevisiae Y4 was employed as the original strain, a high-yield strain of squalene constructed previously... | paragraph: coli was cultured in Luria–Bertani medium (10 g/L tryptone, 5 g/L yeast extract, and 10 g/L NaCl) containing 100 mg/L ampicillin at 37°C and 220 rpm, and yeast strains were cultur...",true
doc_0672,doc_0672.pdf,p5_b0049,figure_caption,figure_caption,Figure 4. Opto-S.,skip_uncertain,,Sign-off label is uncertain.,medium,false,uncertain,"paragraph: We propose that this trade-off stems from increased basal enzyme activity, which restricts the dynamic range of | paragraph: cerevisiae strains exhibit robust optogenetic control of ethanol synthesis. (A) Ethanol titers of the opto-S. cerevisiae strains MLy-9 and MLy-10 compared to the control strain ML...",false
doc_0679,doc_0679.pdf,p3_b0027,table_caption,paragraph,Table 1. E.,demote_to_paragraph,phase5d3_broken_organism_or_abbreviation_prefix,Sign-off safe_to_demote and nearby text strongly indicates split organism/abbreviation.,high,false,safe_to_demote,"paragraph: Escherichia coli JM109 was used for constructing recombinant plasmids. S. cerevisiae Y4 was employed as the original strain, a high-yield strain of squalene constructed previously... | paragraph: coli was cultured in Luria–Bertani medium (10 g/L tryptone, 5 g/L yeast extract, and 10 g/L NaCl) containing 100 mg/L ampicillin at 37°C and 220 rpm, and yeast strains were cultur...",true
doc_0683,doc_0683.pdf,p3_b0022,table_caption,paragraph,Table 1. S.,demote_to_paragraph,phase5d3_broken_organism_or_abbreviation_prefix,Sign-off safe_to_demote and nearby text strongly indicates split organism/abbreviation.,high,false,safe_to_demote,paragraph: Yeast strains used in this study are shown in | paragraph: cerevisiae BY4742 was obtained from Invitrogen and used as the parent strain for all yeast strains. Engineered yeast strains were grown in YPD medium with 200 mg/L G418 or 40 mg/L...,true
doc_0684,doc_0684.pdf,p3_b0020,table_caption,table_caption,Table 1. 2.,skip_eval_only_noise,,Sign-off label is eval_only_noise.,medium,false,eval_only_noise,"paragraph: All of the strains were listed in | paragraph: 2. Cloning and sequence analysis of SQEs In our previous research (Zhu et al., 2017), the total cDNA of Glycine max has been obtained. Total RNA of Oryza sativa, Arabidopsis thali...",false
doc_0685,doc_0685.pdf,p17_b0161,figure_caption,figure_caption,Figure 3. A.,skip_needs_manual_pdf_check,,Sign-off label is needs_manual_pdf_check.,high,false,needs_manual_pdf_check,paragraph: mRNA half-life analysis was conducted for the subset of terminators used in | paragraph: mRNA half-life versus fluorescence values are plotted. Half-life values were generated using the GAL1 promoter. Fluorescence values are the same as reported in Figure 2 using,false
doc_0688,doc_0688.pdf,p11_b0073,table_caption,table_caption,Table 1. Cont.,skip_eval_only_noise,,Sign-off label is eval_only_noise.,medium,false,eval_only_noise,paragraph: 11 of 26 | paragraph: Sustainable reduction of glycerol formation Fine-tuning of glycerol 3-phosphate dehydrogenases (GPDH),false
doc_0688,doc_0688.pdf,p12_b0093,table_caption,table_caption,Table 1. Cont.,skip_eval_only_noise,,Sign-off label is eval_only_noise.,medium,false,eval_only_noise,"paragraph: 12 of 26 | paragraph: Increasing acetic acid tolerance Deletion of ADY2 gene 14.7% increase in ethanol yield, in the presence of 3.6 g/L acetic acid [94]",false
doc_0688,doc_0688.pdf,p13_b0108,table_caption,table_caption,Table 2. Cont.,skip_eval_only_noise,,Sign-off label is eval_only_noise.,medium,false,eval_only_noise,paragraph: 13 of 26 | subsection_heading: ### Improvement and/or the Associated Mutations/Changes Detected,false
doc_0688,doc_0688.pdf,p13_b0120,table_caption,table_caption,Table 2. 4.,skip_eval_only_noise,,Sign-off label is eval_only_noise.,medium,false,eval_only_noise,"paragraph: Most of the evolutionary engineering studies to improve yeast for bioethanol produc- tion focus on increasing yeast growth rate and viability, decreasing by-product formation such... | paragraph: 1. Increasing Growth Rate and Viability Increased yeast growth rate and viability are major desirable traits for industrial bioprocesses and for engineering laboratory strains for...",false
